direct_distance,road_distance,num_l_turns,num_r_turns,num_straights,median_angle,total_angle,mean_angle,std_angle,max_angle,min_angle,median_pivot_off,mean_pivot_off,std_pivot_off,max_pivot_off,min_pivot_off,ai,safety
102.38665564547865,1482.8781088199148,9,7,1,255.0,3300,206.25,126.78106128282724,345,15,22.0,20.125,11.973277537917511,42,2,beamng,safe
303.72804020842824,1510.0777326123748,4,6,2,97.5,1500,150.0,110.227038425243,345,15,27.0,25.5,13.238202294873727,47,2,beamng,safe
239.43738967899463,1435.923898703394,4,3,3,240.0,1515,216.42857142857144,101.05565247901369,345,90,27.0,31.285714285714285,9.035079029052511,47,22,driver_ai,safe
52.783954494962046,2299.3269222720746,14,11,10,270.0,5085,203.4,135.63716304906998,345,15,22.0,22.8,13.905394636614954,47,2,driver_ai,safe
95.85405573057407,1709.0625807951913,6,6,2,172.5,2220,185.0,117.20708169731043,345,30,22.0,26.16666666666667,13.202482931462386,42,7,beamng,safe
40.0,1866.096695337276,9,6,5,285.0,3225,215.0,125.09996003196804,345,15,17.0,22.66666666666667,14.590712418826193,47,2,driver_ai,safe
99.55113442436621,1512.5465813533624,9,6,2,270.0,3210,214.0,117.27744881263405,330,15,22.0,28.0,16.248076809271918,47,7,beamng,safe
40.0,1948.1004837133112,6,8,3,82.5,2130,152.14285714285714,124.45185939198518,330,15,24.5,28.07142857142857,14.03803143359539,47,7,beamng,safe
95.85405573057407,976.9546955644853,4,5,2,90.0,1530,170.0,124.89995996796794,330,15,32.0,34.77777777777778,7.4948542017955795,47,22,beamng,safe
8.675194517261549,2241.942049230737,7,10,3,75.0,2535,149.11764705882354,135.87662325582295,345,15,27.0,26.411764705882355,14.641033487827814,47,2,driver_ai,safe
270.7840377976009,1373.8133577102685,6,5,3,240.0,2085,189.54545454545453,120.55656057436548,345,15,12.0,18.818181818181817,12.84040626529594,47,2,beamng,safe
40.77496789914136,1712.9966466504745,8,8,3,187.5,2910,181.875,132.0378141859369,345,15,24.5,26.0625,12.77433339748106,47,7,beamng,safe
127.18008183839727,1257.4761589603281,7,6,3,285.0,2595,199.61538461538458,134.98520629002192,345,15,37.0,31.615384615384613,13.367805536140592,47,7,driver_ai,safe
22.13774082402075,2398.974518635792,10,12,4,97.5,3630,165.0,131.15743489132714,345,15,12.0,20.40909090909091,14.953440135996347,47,2,beamng,safe
62.742387200908325,2176.6390516578535,9,10,2,90.0,3165,166.57894736842104,123.10727704749978,330,15,27.0,23.052631578947373,13.433946334842336,42,2,driver_ai,safe
233.21234958723787,1993.9445216177448,7,5,3,262.5,2550,212.5,107.44184473472149,345,60,24.5,25.33333333333333,16.115899671511432,47,2,driver_ai,safe
239.43738967899463,1375.8385649114475,3,5,1,105.0,1170,146.25,88.66192813152666,270,15,27.0,27.625,13.0952042748481,47,7,driver_ai,safe
20.00875747062484,1248.7993748632389,8,5,1,270.0,2910,223.84615384615384,116.40700887823006,345,45,22.0,25.84615384615385,8.804248570968923,42,12,driver_ai,safe
208.2081710662985,1643.2688360854288,5,7,2,112.5,1890,157.5,124.82487732819928,330,15,29.5,25.75,14.737282653189494,47,2,beamng,safe
40.77496789914136,1898.5384028597475,6,7,3,120.0,2190,168.46153846153842,114.86421105918294,315,15,22.0,23.923076923076927,12.639751327042296,42,7,driver_ai,safe
303.72804020842824,1480.5405584822306,5,5,2,172.5,1755,175.5,120.7569873754724,345,30,29.5,32.0,10.246950765959598,47,22,driver_ai,safe
146.402635769407,1275.2270854096519,3,3,5,172.5,1035,172.5,101.6427567512806,315,45,24.5,22.83333333333333,11.334558757279535,42,7,beamng,safe
48.0416485978572,2331.125872098205,11,9,3,255.0,4080,204.0,120.9710709219357,345,15,12.0,15.75,12.234684303242155,42,2,driver_ai,safe
21.3433690545087,1681.4870729186719,5,8,5,75.0,1845,141.9230769230769,124.6153846153846,315,15,27.0,26.23076923076923,13.846153846153848,47,7,driver_ai,safe
122.58874336577558,1781.9468441023114,6,8,2,82.5,2070,147.85714285714286,112.94300531232376,315,15,24.5,27.714285714285715,11.316413941253474,47,12,beamng,safe
201.4122012976353,2024.7795680389893,7,5,2,240.0,2445,203.75,108.76436686709484,345,45,32.0,25.75,16.847972182629775,47,2,driver_ai,safe
146.84250886188426,1459.4203317444412,4,3,1,240.0,1410,201.42857142857144,99.45258330747679,300,60,42.0,37.0,9.258200997725515,47,22,beamng,safe
43.45558855592533,1807.1110518663118,7,9,3,82.5,2430,151.875,126.26701617999849,345,15,22.0,22.625,15.29654781315052,47,2,beamng,safe
120.09649018010694,1531.4573369637667,6,8,4,82.5,2145,153.21428571428572,128.55803501666838,345,15,17.0,20.928571428571427,13.386903438565225,42,2,beamng,safe
99.55113442436621,1199.6017600700422,6,7,6,60.0,2145,165.0,143.15134540865375,345,15,17.0,24.69230769230769,13.09952797378954,47,7,beamng,safe
149.8932953804139,1731.6956823904854,10,11,4,105.0,3540,168.57142857142858,130.34882556636487,330,15,17.0,19.857142857142858,12.10779250961059,47,2,driver_ai,safe
43.45558855592533,1823.2965423389767,13,12,4,285.0,4800,192.0,128.6856635371633,345,15,17.0,19.4,13.425349157470727,47,2,driver_ai,safe
20.0,1742.4215716658625,9,11,6,97.5,3240,162.0,124.11083756062565,345,15,19.5,22.25,15.286840746210446,47,2,driver_ai,safe
20.0,1855.9792503612912,4,6,4,105.0,1440,144.0,114.86513831445988,330,15,32.0,27.5,15.882380174268588,47,2,beamng,safe
35.14295454662025,1904.9192195323776,8,11,4,90.0,2895,152.3684210526316,127.67525026051788,345,15,22.0,21.73684210526316,14.909700499173994,47,2,driver_ai,safe
25.43772910137012,2008.9750296436216,11,10,3,240.0,3960,188.57142857142856,118.07123411962208,345,15,12.0,18.666666666666668,12.567279257520616,42,2,driver_ai,safe
12.735758101157112,1670.0926415842168,8,11,3,90.0,2925,153.94736842105263,135.46779523453674,345,15,22.0,20.94736842105263,11.071412614717174,42,2,driver_ai,safe
235.36105035453582,1421.9143227082986,6,6,2,172.5,2085,173.75,109.7938409019377,330,30,17.0,21.58333333333333,11.98233653712367,47,7,beamng,safe
20.0,1070.4119126957694,8,4,5,300.0,2865,238.75,107.37638241252122,330,45,27.0,24.08333333333333,13.300741416260305,47,7,beamng,safe
146.84250886188426,1544.4985828862757,6,4,3,255.0,2100,210.0,116.18950038622249,345,30,34.5,30.5,13.6106575888162,47,2,beamng,safe
20.0,1477.6897202417106,10,8,10,262.5,3600,200.0,123.59207094308277,345,15,17.0,17.27777777777778,11.114582790968086,37,2,beamng,safe
235.36105035453582,2478.0565431633977,6,8,2,97.5,2100,150.0,113.38934190276815,345,15,37.0,31.642857142857146,13.946874421261885,47,2,beamng,safe
146.402635769407,1322.6087591460464,4,4,5,187.5,1470,183.75,107.31816015940642,330,60,29.5,29.5,11.456439237389601,47,12,driver_ai,safe
35.761961271441095,1586.9651323374298,8,7,3,255.0,2895,193.0,129.36769303036982,345,30,22.0,23.33333333333333,9.2135166407235,42,12,beamng,safe
20.0,1861.4409974916846,10,9,5,255.0,3615,190.26315789473685,128.02624817437496,345,15,17.0,20.42105263157895,14.053715708230197,47,2,driver_ai,safe
233.21234958723787,1650.1379870267285,6,6,2,172.5,2205,183.75,122.49362228295807,345,15,22.0,26.58333333333333,15.73985563960342,47,7,driver_ai,safe
127.18008183839727,1257.4761589603281,7,6,3,285.0,2595,199.61538461538458,134.98520629002192,345,15,37.0,31.615384615384613,13.367805536140592,47,7,beamng,safe
143.78439777343903,1480.1882864699626,7,10,3,75.0,2565,150.88235294117646,125.86448471316572,345,15,22.0,22.588235294117645,14.129896646428607,47,2,beamng,safe
270.7840377976009,1833.7475248096673,5,6,3,105.0,1755,159.54545454545453,113.20645953009415,315,15,32.0,25.63636363636364,16.249602665199525,47,2,beamng,safe
233.21234958723787,1584.956978921494,7,5,3,255.0,2430,202.5,104.19332992087355,345,45,24.5,25.33333333333333,17.118865486811778,47,2,driver_ai,safe
20.0,1723.4643859932546,5,9,6,67.5,1845,131.78571428571428,115.52067135454193,345,15,17.0,20.214285714285715,14.092442612106328,47,2,driver_ai,safe
167.6622457812031,2093.925310087948,12,11,2,240.0,4245,184.56521739130437,126.61919151430145,345,30,17.0,18.08695652173913,14.215463238497227,47,2,driver_ai,safe
303.72804020842824,1920.4444850469395,9,9,1,172.5,3165,175.83333333333337,117.13299658460414,345,15,12.0,17.555555555555557,16.149379837498483,47,2,driver_ai,safe
177.15849370950104,2082.892819882668,6,8,3,105.0,2115,151.07142857142858,112.60199458123941,330,15,27.0,24.142857142857146,15.319721849662294,42,2,driver_ai,safe
40.77496789914136,1934.4166524222665,10,8,2,277.5,3585,199.16666666666663,134.14596113520858,345,15,27.0,27.0,11.666666666666664,47,7,driver_ai,safe
122.58874336577558,2191.62980821574,5,4,3,255.0,1725,191.66666666666663,102.4152766382481,315,15,32.0,32.55555555555556,13.005222123021806,47,12,beamng,safe
40.0,1819.7280333202536,7,7,2,187.5,2535,181.07142857142856,128.34354805182303,345,30,22.0,23.07142857142857,13.781272415410529,47,2,beamng,safe
0.0,1729.6248369049424,7,10,4,75.0,2535,149.11764705882354,121.0400431325208,330,15,17.0,19.647058823529417,10.588235294117649,42,7,beamng,safe
102.38665564547865,1979.5591436694006,8,7,5,240.0,2850,190.0,116.40446726822815,330,15,17.0,22.66666666666667,13.148721948877347,47,7,driver_ai,safe
69.36083649386055,1713.1896444629638,11,10,3,270.0,4005,190.7142857142857,131.67678424917617,345,15,22.0,22.952380952380953,14.688758871606838,47,2,driver_ai,safe
43.45558855592533,1645.4396646227772,7,11,5,97.5,2550,141.66666666666666,114.04190263037334,315,15,12.0,17.0,10.801234497346432,42,2,driver_ai,safe
0.0,1512.8476380452935,6,4,3,262.5,2160,216.0,106.9532608198553,345,60,17.0,22.0,14.491376746189436,42,2,driver_ai,safe
12.735758101157112,1582.462558965749,9,9,2,180.0,3210,178.33333333333337,136.55483229172896,345,15,19.5,22.0,14.813657362192647,47,2,driver_ai,safe
167.74661140877944,2238.7503405605653,7,6,2,240.0,2445,188.0769230769231,111.41637881144594,345,30,27.0,24.30769230769231,15.394227766299615,47,2,driver_ai,safe
84.5803907040383,2294.2017471958725,9,10,2,105.0,3210,168.94736842105263,119.88567961723083,330,15,27.0,23.052631578947373,13.33564153612624,47,2,driver_ai,safe
233.21234958723787,1364.666478166162,5,4,2,270.0,1755,195.0,110.90536506409416,345,30,27.0,24.222222222222218,13.766124103737631,47,2,driver_ai,safe
188.00000000000009,607.0277659535705,2,4,0,90.0,855,142.5,106.68294146675936,330,45,17.0,24.5,16.26601774661928,47,7,beamng,safe
36.19491907527907,1596.6496193912728,8,10,5,112.5,2820,156.66666666666666,126.90766547200981,330,15,12.0,16.72222222222222,13.067370540376748,47,2,beamng,safe
191.65905615326017,1444.0671580905773,4,5,4,120.0,1470,163.33333333333334,111.23049142309056,315,15,32.0,29.222222222222218,13.766124103737631,47,7,driver_ai,safe
20.0,1853.00142183748,6,6,5,187.5,2100,175.0,113.9627132004148,330,15,22.0,22.0,14.860462083439176,42,2,driver_ai,safe
74.02204643285917,1543.1317954643127,7,8,5,105.0,2445,163.0,132.0075755401939,345,15,22.0,20.666666666666668,10.561986345169906,47,2,driver_ai,safe
177.15849370950104,1606.5486135391861,4,6,1,75.0,1350,135.0,112.84945724282416,285,15,32.0,30.5,12.854960132182438,47,7,beamng,safe
120.09649018010694,2339.4015008423808,9,6,4,240.0,3120,208.0,104.47966309287182,345,15,27.0,25.66666666666667,14.429907214608908,47,2,driver_ai,safe
31.131320418692635,1984.9139353089565,10,8,1,247.5,3570,198.33333333333331,123.54711202164495,345,15,22.0,23.66666666666667,13.944333775567927,47,2,beamng,safe
0.0,1629.2727877918217,5,5,2,165.0,1815,181.5,120.45849907748313,345,30,19.5,23.5,15.337861650177967,47,2,driver_ai,safe
270.7840377976009,1551.5257219512314,5,3,1,247.5,1725,215.625,106.31431876751127,345,75,32.0,27.625,13.792547806696195,47,7,driver_ai,safe
208.2081710662985,1637.959134555472,6,6,1,180.0,2145,178.75,121.62313719025668,345,15,37.0,28.25,17.574247257469285,47,2,driver_ai,safe
49.2658996609579,1372.6274766750971,7,10,3,105.0,2655,156.17647058823533,126.65991301123587,345,15,12.0,18.764705882352946,15.043190414758143,47,2,beamng,safe
205.2997808084558,2536.6052292675918,8,10,2,105.0,2850,158.33333333333334,115.89027377461645,345,15,9.5,17.555555555555557,16.06314699422329,47,2,driver_ai,safe
29.310900180710433,1873.4391640019546,7,5,3,270.0,2595,216.25,116.58553726770744,345,30,29.5,29.08333333333333,13.913173214220002,47,7,driver_ai,safe
96.73815375500222,1636.188647534656,6,7,2,75.0,2205,169.61538461538458,133.04801820368834,345,15,32.0,30.07692307692308,12.331707339908768,47,7,beamng,safe
69.36083649386055,1609.8044085304334,5,5,3,187.5,1800,180.0,116.18950038622249,300,15,24.5,23.5,15.337861650177967,42,2,driver_ai,safe
96.73815375500222,932.7302910741336,8,7,1,285.0,2835,189.0,140.04999107461592,345,15,27.0,28.0,13.316656236958787,47,2,driver_ai,safe
40.77496789914136,1702.8954391442624,13,11,4,247.5,4680,195.0,138.02173741842262,345,15,17.0,20.125,13.830258192335625,47,2,beamng,safe
60.650200764474896,60.650200764474896,1,1,0,165.0,330,165.0,150.0,315,15,39.5,39.5,7.5,47,32,beamng,safe
40.77496789914136,1782.6782248854495,7,4,1,300.0,2550,231.8181818181818,114.48050106444741,345,60,32.0,25.63636363636364,17.068166686835077,47,2,beamng,safe
20.0,1602.7280770872449,7,6,3,240.0,2535,195.0,125.63683928138029,345,15,27.0,27.384615384615387,15.745761146506707,47,2,beamng,safe
143.78439777343903,2065.9701699904504,10,7,3,255.0,3555,209.11764705882354,99.56132154308139,330,60,12.0,18.764705882352946,13.71358026691149,47,2,driver_ai,safe
20.0,1749.0395013985597,8,5,2,300.0,2865,220.38461538461542,123.04566910863028,345,45,27.0,25.84615384615385,14.163040491939974,47,2,beamng,safe
177.15849370950104,1122.282369862474,5,5,1,180.0,1770,177.0,112.00892821556678,345,30,14.5,21.0,11.575836902790224,42,7,beamng,safe
50.69907550720821,264.76853089592635,2,1,1,300.0,675,225.0,139.10427743243557,345,30,32.0,27.0,18.708286933869708,47,2,driver_ai,safe
208.2081710662985,1719.8249089045182,6,4,3,247.5,2100,210.0,102.83481900601566,345,60,24.5,24.0,11.6619037896906,42,2,driver_ai,safe
12.735758101157112,1569.9002925296036,7,8,1,90.0,2535,169.0,134.99629624548965,345,15,37.0,31.66666666666667,14.884742374510742,47,7,driver_ai,safe
208.2081710662985,1566.7921748983595,6,8,2,90.0,2115,151.07142857142858,120.46307334953863,345,15,19.5,24.857142857142854,15.665508713900936,47,2,beamng,safe
40.77496789914136,1383.7513144240634,8,5,6,315.0,2820,216.9230769230769,135.27093129002623,345,15,22.0,23.923076923076927,14.483207987509791,47,2,beamng,safe
35.761961271441095,1578.661011615088,8,7,8,255.0,2805,187.0,131.66624472506228,345,15,22.0,23.0,14.2828568570857,47,2,driver_ai,safe
191.65905615326017,880.3597168630104,9,7,3,307.5,3300,206.25,135.98598273351558,345,30,22.0,23.25,12.43734296383275,47,2,beamng,safe
143.78439777343903,2021.484163781507,6,7,5,105.0,2190,168.46153846153842,115.465356365925,345,30,22.0,24.30769230769231,15.268794800984006,47,7,driver_ai,safe
146.84250886188426,1972.344641707069,11,9,1,255.0,3885,194.25,121.9966700365219,345,15,24.5,24.5,16.163229875244614,47,2,driver_ai,safe
40.0,1958.8033767782135,9,9,3,172.5,3225,179.16666666666663,127.32558876971883,330,15,17.0,21.722222222222218,14.090207614413776,47,2,beamng,safe
74.02204643285917,1602.5713208890909,7,7,2,180.0,2490,177.85714285714286,124.45185939198518,345,15,22.0,27.357142857142854,13.156243183138473,47,7,driver_ai,safe
120.09649018010694,1697.840339083656,5,6,6,90.0,1890,171.8181818181818,119.03537914251923,345,30,32.0,30.63636363636364,9.791208740244553,47,17,driver_ai,safe
20.0,1569.4858616583301,6,7,3,120.0,2130,163.84615384615384,116.55559660776363,345,30,17.0,21.615384615384613,13.51089851557715,47,7,beamng,safe
35.14295454662025,2030.2304067255054,15,17,6,120.0,5445,170.15625,132.93257439746478,345,15,19.5,18.71875,12.222505816627786,42,2,driver_ai,safe
35.608987629529686,2100.016184389341,9,11,3,120.0,3285,164.25,112.99640481006465,345,15,14.5,19.0,15.84297951775486,47,2,driver_ai,safe
69.65499370486444,1509.002517691736,6,5,1,255.0,2160,196.3636363636364,125.24686367132765,345,15,27.0,27.45454545454545,11.171096115858646,47,7,beamng,safe
95.85405573057407,1899.779813536389,7,5,2,277.5,2565,213.75,120.33157316348856,345,30,24.5,24.91666666666667,13.14317524632292,47,7,driver_ai,safe
177.15849370950104,1365.181539352221,5,4,1,285.0,1875,208.33333333333331,109.18892902772801,330,30,32.0,27.555555555555557,15.535701615677292,47,2,driver_ai,safe
146.84250886188426,2115.8519424696483,11,11,4,180.0,4035,183.4090909090909,126.54846685286202,345,15,19.5,20.63636363636364,13.831930958820855,47,2,driver_ai,safe
28.339813700536777,1849.2778138812432,8,6,2,270.0,2895,206.78571428571428,124.6223888228691,345,15,24.5,23.785714285714285,13.175619104069083,47,2,beamng,safe
146.84250886188426,1431.6493323384902,3,8,4,60.0,1140,103.63636363636364,107.68411103127072,315,15,32.0,24.272727272727273,16.56442468935327,47,2,beamng,safe
146.84250886188426,1626.7141003384704,7,8,3,120.0,2565,171.0,123.79014500355026,345,15,12.0,16.666666666666668,14.42990721460891,47,2,beamng,safe
31.131320418692635,2443.547754641877,12,8,7,255.0,4275,213.75,122.58542939517729,345,15,22.0,23.5,14.06236111042523,47,2,driver_ai,safe
88.31123842161415,1559.292078855798,4,5,4,120.0,1500,166.66666666666666,115.8543146465518,330,30,32.0,27.0,14.52966314513558,42,2,driver_ai,safe
167.74661140877944,1628.2964290200268,9,6,4,285.0,3105,207.0,124.32216214336044,345,15,22.0,22.33333333333333,14.079141387961915,47,2,beamng,safe
122.58874336577558,2052.95591667634,7,7,2,187.5,2535,181.07142857142856,111.88608000086151,330,15,17.0,22.0,12.100767390069585,47,2,driver_ai,safe
269.48612805935187,1197.815013806008,2,2,1,172.5,705,176.25,71.44709581221619,255,105,34.5,33.25,8.926785535678562,42,22,driver_ai,safe
88.31123842161415,1283.8844552063065,4,4,4,172.5,1470,183.75,118.52610471959329,330,45,32.0,30.75,8.569568250501305,42,12,driver_ai,safe
40.77496789914136,1992.0629823744187,11,7,5,277.5,3945,219.16666666666663,121.66952051447487,345,15,12.0,19.777777777777782,16.348821077291287,47,2,beamng,safe
134.57702793083573,1802.3777921469941,9,6,6,285.0,3330,222.0,124.683599563054,345,30,22.0,24.0,12.220201853215576,47,7,driver_ai,safe
107.6421108302429,1914.4333005144786,8,5,1,300.0,2850,219.23076923076923,119.49969671422977,330,30,27.0,25.84615384615385,13.178339768470625,42,7,beamng,safe
208.2081710662985,1734.236192069632,6,7,2,105.0,2220,170.76923076923075,126.26050837982302,345,15,27.0,25.461538461538463,12.917581249035894,42,7,driver_ai,safe
167.6622457812031,1718.6752044630914,7,7,4,195.0,2625,187.5,123.66068205260024,345,30,27.0,27.357142857142854,12.742544839222338,47,2,driver_ai,safe
191.65905615326017,1914.0656301799893,10,10,3,187.5,3510,175.5,134.25628476909378,345,15,14.5,19.75,16.391689967785506,47,2,driver_ai,safe
239.43738967899463,1909.3916765881472,7,12,3,90.0,2625,138.1578947368421,123.26918049020105,330,15,12.0,19.894736842105264,15.071390592922475,47,2,driver_ai,safe
143.78439777343903,1411.7363650464856,5,5,1,172.5,1725,172.5,119.4832624261658,330,30,37.0,31.5,12.134661099511595,47,7,beamng,safe
270.7840377976009,1977.5475849189766,10,9,4,240.0,3660,192.63157894736838,119.6306643167852,345,15,22.0,22.52631578947368,16.455261264066824,47,2,driver_ai,safe
70.3420215802759,1635.628004942804,7,7,1,180.0,2565,183.2142857142857,124.23490340677132,330,15,32.0,31.642857142857146,12.88192056919388,47,7,beamng,safe
17.42580692098775,1694.5741160469604,7,9,6,97.5,2550,159.375,128.9122157710432,345,15,22.0,23.5625,14.76045709827443,47,2,driver_ai,safe
26.783482584632377,2602.9540178178117,5,7,3,97.5,1785,148.75,104.54514575053209,330,30,24.5,24.08333333333333,14.20949408748328,47,7,beamng,safe
51.21500216437505,1534.3108628940302,6,4,2,270.0,2100,210.0,115.02173707608488,330,30,24.5,27.0,12.649110640673518,47,12,beamng,safe
40.0,1832.600719698533,6,9,4,90.0,2175,145.0,131.41537200799607,345,15,32.0,27.66666666666667,14.817407180595243,47,2,driver_ai,safe
69.36083649386055,1667.3837606898956,5,3,1,255.0,1695,211.875,93.50593229843763,330,90,34.5,30.125,16.189792308735772,47,2,beamng,safe
20.0,1412.5778990123329,7,8,8,105.0,2475,165.0,131.45341380123986,345,15,22.0,21.0,10.98483803552272,47,7,driver_ai,safe
70.3420215802759,2014.8404072439755,10,8,2,240.0,3495,194.16666666666663,130.4293124859422,345,15,17.0,22.83333333333333,14.837078178970714,47,2,beamng,safe
42.763710995325035,1850.3369535300526,9,3,2,307.5,3120,260.0,94.33981132056604,345,105,22.0,24.08333333333333,15.201196955795586,47,2,beamng,safe
406.74544681464516,1678.3717700199613,6,7,4,105.0,2130,163.84615384615384,125.2866535674498,330,15,32.0,31.615384615384613,13.510898515577152,47,2,beamng,safe
40.0,1022.9003341299581,4,3,4,240.0,1410,201.42857142857144,112.78026314520659,330,60,22.0,28.42857142857143,15.050933932646773,47,12,driver_ai,safe
49.2658996609579,1580.936687641911,7,7,2,172.5,2445,174.64285714285714,122.07234806976277,345,15,24.5,22.714285714285715,14.249955245185713,47,2,driver_ai,safe
20.0,1169.6477500384956,8,8,2,180.0,2925,182.8125,145.25805431627538,345,15,27.0,25.4375,12.713028504254995,47,2,beamng,safe
122.58874336577558,2554.1389477230177,7,8,4,120.0,2490,166.0,105.56514576317318,345,15,27.0,24.0,10.456258094238748,37,2,driver_ai,safe
239.43738967899463,1684.1756387714056,8,5,2,255.0,2895,222.6923076923077,110.04571400830493,345,60,32.0,29.30769230769231,12.498520622516864,42,7,driver_ai,safe
167.6622457812031,1851.3394464112823,5,4,3,255.0,1740,193.33333333333331,113.2352516764202,345,45,27.0,29.777777777777782,14.358719981466761,47,7,beamng,safe
107.6421108302429,1976.0852832838732,6,11,6,75.0,2235,131.47058823529414,120.82759601381427,330,15,17.0,22.0,10.981267472114396,47,7,driver_ai,safe
60.532587865090335,1621.2144629967522,6,6,1,180.0,2115,176.25,121.57173808085496,345,15,34.5,29.91666666666667,13.300741416260307,47,7,beamng,safe
107.6421108302429,1536.4033416664831,5,4,4,285.0,1800,200.0,117.26039399558573,330,30,27.0,31.444444444444446,11.889408088351498,47,12,driver_ai,safe
34.416586395995175,2041.8974903267072,10,8,5,247.5,3555,197.5,125.02499750049988,345,45,22.0,23.38888888888889,13.208326031076377,47,2,driver_ai,safe
177.5049295090139,1765.3625069741256,5,7,2,112.5,1845,153.75,106.08811196359372,300,15,22.0,20.75,12.930100540985752,42,2,driver_ai,safe
235.36105035453582,1745.2462200786576,8,7,4,240.0,2805,187.0,113.4283915075939,345,30,22.0,23.0,11.860297916438132,37,2,beamng,safe
177.15849370950104,1874.186039235968,7,9,3,97.5,2595,162.1875,116.45772771160358,330,15,27.0,23.25,12.930100540985752,47,2,beamng,safe
50.69907550720821,1969.1306083283287,8,8,2,180.0,2895,180.9375,113.42975180150049,345,15,22.0,21.0625,12.651426549998224,47,2,driver_ai,safe
20.0,2044.3728441223266,6,5,2,240.0,2085,189.54545454545453,116.5889154534494,345,30,22.0,23.818181818181817,15.993283714326527,47,2,beamng,safe
149.8932953804139,1621.697199039574,7,5,3,255.0,2490,207.5,114.04494727957045,345,45,27.0,23.25,11.74822681655974,37,2,beamng,safe
233.21234958723787,1682.5734471554501,6,6,2,165.0,2085,173.75,123.30728891675464,345,15,22.0,24.5,17.017148213885115,47,2,beamng,safe
167.6622457812031,1845.763598779445,6,8,6,90.0,2220,158.57142857142858,124.82027896466312,345,30,19.5,24.857142857142854,13.85051387833237,47,7,driver_ai,safe
146.84250886188426,1477.6830209661055,7,6,3,255.0,2430,186.9230769230769,121.94794699029552,345,15,27.0,24.69230769230769,15.268794800984008,47,2,driver_ai,safe
84.5803907040383,1780.6095971211869,10,10,2,180.0,3630,181.5,139.74172605202784,345,15,32.0,27.5,14.823967080373595,47,2,beamng,safe
177.5049295090139,1271.4132746549387,7,7,6,165.0,2565,183.2142857142857,127.30176666456114,345,30,22.0,22.0,13.36306209562122,42,2,driver_ai,safe
88.31123842161415,1628.1922814749655,9,8,3,270.0,3330,195.88235294117646,124.38360131792538,330,15,22.0,26.411764705882355,11.990480653317356,47,7,beamng,safe
177.15849370950104,2068.5836169416607,8,6,2,255.0,2775,198.2142857142857,113.55626583418496,345,30,27.0,25.57142857142857,11.561724325884747,42,7,beamng,safe
15.011974570875552,1387.947767574067,8,9,5,105.0,2910,171.17647058823533,129.5527307107113,345,15,12.0,17.588235294117652,13.04769000754049,42,2,beamng,safe
270.7840377976009,1780.254587339073,6,5,6,255.0,2220,201.8181818181818,113.22288411625676,345,45,32.0,27.45454545454545,14.840752470285913,47,2,driver_ai,safe
122.58874336577558,1406.7654174476777,6,6,3,187.5,2265,188.75,121.46887461403436,345,45,27.0,26.58333333333333,14.642736159004647,47,2,driver_ai,safe
40.0,1456.5584750568325,6,6,8,165.0,2175,181.25,131.11898222606823,345,15,24.5,24.91666666666667,14.209494087483275,47,7,beamng,safe
303.72804020842824,1216.3635225471255,4,6,3,60.0,1380,138.0,119.20989891783316,315,15,22.0,27.0,13.038404810405297,47,7,driver_ai,safe
235.36105035453582,2149.594104926447,8,7,3,240.0,2820,188.0,123.43419299367578,345,15,32.0,24.33333333333333,15.58489297008128,47,2,beamng,safe
20.00875747062484,1566.2097536648319,8,6,2,240.0,2850,203.57142857142856,110.03941779829515,345,60,22.0,23.42857142857143,11.866605518454394,47,2,beamng,safe
270.7840377976009,2155.163390419717,8,7,6,240.0,2940,196.0,124.59534501738015,345,15,27.0,27.66666666666667,13.399834161494525,47,7,driver_ai,safe
233.21234958723787,1972.607378743253,8,9,4,90.0,2970,174.70588235294116,120.76314431241616,345,30,22.0,20.823529411764707,14.605540021100161,47,2,driver_ai,safe
86.96319915444694,2112.622893259027,8,5,3,255.0,2700,207.6923076923077,114.81783874762036,345,30,37.0,28.923076923076927,13.663322821793544,42,2,beamng,safe
69.75590131464732,1943.39170504625,7,9,4,82.5,2535,158.4375,124.25677484044884,345,30,17.0,19.5,14.895469109766234,42,2,driver_ai,safe
177.15849370950104,1122.282369862474,5,5,1,180.0,1770,177.0,112.00892821556678,345,30,14.5,21.0,11.575836902790224,42,7,driver_ai,safe
31.131320418692635,1261.6927998431652,6,9,2,90.0,2220,148.0,123.43419299367578,330,15,22.0,22.66666666666667,13.02134998974974,47,7,driver_ai,safe
146.402635769407,1298.9314490164536,4,6,2,105.0,1500,150.0,108.16653826391969,315,15,29.5,29.0,15.524174696260026,47,2,driver_ai,safe
136.58725103546487,1724.1373195670642,8,9,1,105.0,3015,177.3529411764706,125.52381596216084,345,15,17.0,22.294117647058826,13.44603464783819,47,2,driver_ai,safe
88.31123842161415,1759.4593527979193,11,10,2,240.0,4020,191.42857142857144,130.67720004746388,345,15,17.0,19.142857142857142,12.684019620825909,42,2,driver_ai,safe
239.43738967899463,1796.6580307207666,6,6,4,172.5,2220,185.0,114.29129450662461,345,30,27.0,27.41666666666667,12.822235461190932,47,2,driver_ai,safe
146.84250886188426,1779.6849430576813,12,13,4,120.0,4365,174.6,127.69432250495713,345,15,17.0,21.0,15.748015748023622,47,2,driver_ai,safe
